file_year,category,rank,name,year,high_school,city_state,position,passingyards,passingyardspergame,passingcomp,passingatt,completionpercentage,passingtd,passingint,qbrating,gamesplayed
2018,"offense,passing",86,Luca Stanzani,Freshman,"Clearwater Academy International (Clearwater, FL)","(Clearwater, FL)",QB,3386,307.8,187,305,.613,32,7,124.8,11
2018,"offense,passing",87,Kobe Hudson,Junior,"Troup County (LaGrange, GA)","(LaGrange, GA)","WR, CB",3386,241.9,172,302,.570,32,13,113.6,14
2018,"offense,passing",88,Malik Inabinette,Junior,Montevallo (AL),(AL),"QB, CB",3376,306.9,189,323,.585,38,13,116.8,11
2018,"offense,passing",89,Bo Hogeboom,Junior,Argyle (TX),(TX),,3372,240.9,198,352,.562,44,8,119.0,14
2018,"offense,passing",90,Trey Guajardo,Senior,"Pharr-San Juan-Alamo (San Juan, TX)","(San Juan, TX)","QB, DB",3371,306.5,261,406,.643,32,4,112.4,11
2018,"offense,passing",91,Jake Ritts,Sophomore,"St. Francis (Athol Springs, NY)","(Athol Springs, NY)",QB,3366,280.5,235,381,.617,36,12,108.7,12
2018,"offense,passing",92,DJ Uiagalelei,Junior,"St. John Bosco (Bellflower, CA)","(Bellflower, CA)",QB,3366,240.4,179,257,.696,48,7,140.4,14
2018,"offense,passing",93,Bryce Norton,Sophomore,Viera (FL),(FL),QB,3353,279.4,186,255,.729,32,8,141.5,12
2018,"offense,passing",94,Austin Bryant,Junior,"Eastern Alamance (Mebane, NC)","(Mebane, NC)",QB,3351,239.4,231,376,.614,41,6,120.1,14
2018,"offense,passing",95,Joseph Krause,Senior,Seward (NE),(NE),"QB, DB",3335,303.2,206,314,.656,38,3,136.6,11
2018,"offense,passing",96,Dylan Cadwallader,Senior,"Prestonwood Christian (Plano, TX)","(Plano, TX)",QB,3325,277.1,191,343,.557,38,9,114.9,12
2018,"offense,passing",97,Brett Leach,Junior,Andrews (TX),(TX),QB,3315,276.3,207,362,.572,40,16,106.3,12
2018,"offense,passing",98,Austin Fekete,Senior,"Community School of Davidson (Davidson, NC)","(Davidson, NC)","QB, FS",3315,255.0,195,342,.570,39,15,109.7,13
2018,"offense,passing",99,Martin Urroz,Junior,"Minarets (O'Neals, CA)","(O'Neals, CA)",QB,3313,301.2,185,300,.617,31,20,106.2,11
2018,"offense,passing",100,Peyton Wright,Senior,Searcy (AR),(AR),"K, QB",3307,275.6,248,442,.561,29,11,91.5,12
2018,"offense,passing",101,Jacob Conover,Senior,Chandler (AZ),(AZ),QB,3306,236.1,223,327,.682,38,9,128.3,14
2018,"offense,passing",102,Jacob Clark,Senior,Rockwall (TX),(TX),QB,3295,299.5,192,296,.649,31,7,127.6,11
2018,"offense,passing",103,Jay Butterfield,Junior,"Liberty (Brentwood, CA)","(Brentwood, CA)",QB,3294,235.3,188,293,.642,43,11,126.3,14
2018,"offense,passing",104,Landon Ledbetter,Senior,"Midlothian Heritage (Midlothian, TX)","(Midlothian, TX)",QB,3289,253.0,211,322,.655,47,9,127.2,13
2018,"offense,passing",105,Matthew Southern,Junior,Huntsville (TX),(TX),"QB, P",3278,234.1,232,370,.627,39,9,116.3,14
2018,"offense,passing",106,Davius Richard,Senior,"Glades Central (Belle Glade, FL)","(Belle Glade, FL)",QB,3274,251.8,186,354,.525,29,12,97.6,13
2018,"offense,passing",107,Alfred Bobadilla,Junior,"Franklin (Los Angeles, CA)","(Los Angeles, CA)",QB,3267,251.3,229,350,.654,36,10,117.9,13
2018,"offense,passing",108,Will Warren,Senior,Owensboro (KY),(KY),QB,3255,250.4,214,366,.585,38,11,110.0,13
2018,"offense,passing",109,Joseph Hutchinson,Senior,"Lamar (Meridian, MS)","(Meridian, MS)",QB,3252,250.2,239,384,.622,36,6,114.0,13
2018,"offense,passing",110,Ethan Long,Senior,West Linn (OR),(OR),"QB, K",3247,270.6,235,385,.610,31,17,96.5,12
2018,"offense,passing",111,Andrew (aj) johnson,Junior,Laguna Beach (CA),(CA),QB,3246,249.7,238,426,.559,42,15,98.6,13
2018,"offense,passing",112,Tayler Mills,Senior,Marion (TX),(TX),"QB, RB",3245,270.4,216,304,.711,38,9,133.0,12
2018,"offense,passing",113,Trevor Messing,Senior,"Thunderbird (Phoenix, AZ)","(Phoenix, AZ)","QB, FS",3244,324.4,216,392,.551,39,10,105.0,10
2018,"offense,passing",114,Sam Howell,Senior,"Sun Valley (Monroe, NC)","(Monroe, NC)",QB,3240,249.2,179,299,.599,36,8,125.6,13
2018,"offense,passing",115,Eddie Schott,Senior,"Southport (Indianapolis, IN)","(Indianapolis, IN)",QB,3238,323.8,236,380,.621,39,12,110.4,10
2018,"offense,passing",116,Tucker Bridwell,Junior,Pampa (TX),(TX),QB,3232,293.8,260,433,.600,25,11,91.9,11
2018,"offense,passing",117,Hale Page,Senior,"Hillwood (Nashville, TN)","(Nashville, TN)",QB,3231,293.7,165,360,.458,29,19,82.5,11
2018,"offense,passing",118,Jake Farrell,Senior,"Notre Dame Prep (Scottsdale, AZ)","(Scottsdale, AZ)",QB,3230,248.5,192,297,.646,41,7,131.0,13
2018,"offense,passing",119,Will Plummer,Junior,Gilbert (AZ),(AZ),"QB, TE",3229,293.5,251,443,.567,25,15,84.4,11
2018,"offense,passing",120,Mason Williams,Sophomore,Bixby (OK),(OK),"QB, SS",3225,248.1,212,312,.679,36,8,129.6,13
2018,"offense,passing",121,Ben Miller,Senior,"Jordan (Durham, NC)","(Durham, NC)",QB,3221,268.4,242,401,.603,27,11,96.9,12
2018,"offense,passing",122,Tripp Carr,Senior,"Autauga Academy (Prattville, AL)","(Prattville, AL)",QB,3211,247.0,136,191,.712,43,2,148.7,13
2018,"offense,passing",123,Jarret Easterday,Senior,Carlinville (IL),(IL),QB,3206,246.6,203,280,.725,44,4,143.8,13
2018,"offense,passing",124,Britton Morris,Senior,"North Boone (Poplar Grove, IL)","(Poplar Grove, IL)",QB,3204,291.3,198,333,.595,36,7,119.0,11
2018,"offense,passing",125,Drake Maye,Sophomore,"Myers Park (Charlotte, NC)","(Charlotte, NC)","QB, QB",3201,246.2,188,291,.646,36,5,134.2,13
2018,"offense,passing",126,Landon Moore,Junior,"North Davidson (Lexington, NC)","(Lexington, NC)",QB,3195,199.7,214,335,.639,39,10,121.4,16
2018,"offense,passing",127,Isaac Cordova,Senior,"Kent-Meridian (Kent, WA)","(Kent, WA)","QB, FS",3195,355.0,203,351,.578,35,7,113.1,9
2018,"offense,passing",128,Paul Tyson,Senior,"Hewitt-Trussville (Trussville, AL)","(Trussville, AL)",QB,3193,266.1,225,342,.658,33,9,117.0,12
2018,"offense,passing",129,Norman Knapke,Senior,"Fort Wayne Bishop Luers (Fort Wayne, IN)","(Fort Wayne, IN)",QB,3190,227.9,200,360,.556,37,11,106.8,14
2018,"offense,passing",130,Brock Vandagriff,Sophomore,"Prince Avenue Christian (Athens, GA)","(Athens, GA)",QB,3190,245.4,192,296,.649,28,7,122.7,13
2018,"offense,passing",131,Nick Semptimphelter,Junior,"Battle Ground Academy (Franklin, TN)","(Franklin, TN)",QB,3187,227.6,226,330,.685,36,11,121.9,14
2018,"offense,passing",132,Michael Kern,Senior,"Lake Nona (Orlando, FL)","(Orlando, FL)",QB,3186,289.6,254,385,.660,30,13,103.4,11
2018,"offense,passing",133,Pierce Holley,Senior,Lakewood (CO),(CO),QB,3186,265.5,231,366,.631,28,10,105.1,12
2018,"offense,passing",134,Ryan Zanelli,Junior,La Habra (CA),(CA),QB,3180,289.1,173,284,.609,42,9,125.9,11
2018,"offense,passing",135,Kenneth Jefferson,Senior,"North Panola (Sardis, MS)","(Sardis, MS)",QB,3180,227.1,166,275,.604,37,8,128.0,14
2018,"offense,passing",136,JJ Lemming,Senior,Steilacoom (WA),(WA),QB,3178,264.8,186,302,.616,41,8,125.8,12
2018,"offense,passing",137,Drew Lege,Sophomore,"Vermilion Catholic (Abbeville, LA)","(Abbeville, LA)",QB,3177,244.4,180,285,.632,27,7,122.5,13
2018,"offense,passing",138,Payton Stokes,Junior,Saratoga (CA),(CA),QB,3168,288.0,213,331,.644,36,8,121.8,11
2018,"offense,passing",139,Joseph Girard III,Senior,Glens Falls (NY),(NY),"QB, DB",3162,243.2,170,272,.625,37,6,133.0,13
2018,"offense,passing",140,Jaden Casey,Junior,Calabasas (CA),(CA),QB,3161,243.2,231,358,.645,38,9,117.6,13
2018,"offense,passing",141,Hunter Wolf,Senior,Windthorst (TX),(TX),"QB, DB",3150,262.5,245,359,.682,32,14,109.0,12
2018,"offense,passing",142,Kajiya Hollawayne,Sophomore,San Jacinto (CA),(CA),,3150,225.0,211,368,.573,26,15,92.1,14
2018,"offense,passing",143,Hank Bachmeier,Senior,"Murrieta Valley (Murrieta, CA)","(Murrieta, CA)",QB,3149,286.3,202,313,.645,32,9,119.9,11
2018,"offense,passing",144,Jaron Sharp,Senior,Kenton (OH),(OH),"QB, FS",3149,314.9,193,347,.556,36,13,105.2,10
2018,"offense,passing",145,Jacob Holcomb,Senior,Puyallup (WA),(WA),QB,3148,242.2,210,307,.684,45,4,136.0,13
2018,"offense,passing",146,Luc Andrada,Senior,"Pueblo East (Pueblo, CO)","(Pueblo, CO)","QB, CB",3135,223.9,203,353,.575,33,7,109.9,14
2018,"offense,passing",147,Holden Poindexter,Sophomore,Mount Airy (NC),(NC),QB,3135,241.2,152,248,.613,40,10,128.0,13
2018,"offense,passing",148,John Matocha,Senior,"Magnolia West (Magnolia, TX)","(Magnolia, TX)",QB,3125,284.1,199,297,.670,32,7,127.9,11
2018,"offense,passing",149,Konner Kinkade,Senior,Pullman (WA),(WA),"QB, CB",3121,312.1,190,303,.627,37,10,123.1,10
2018,"offense,passing",150,Chase Ricke,Junior,"Lincoln Christian (Tulsa, OK)","(Tulsa, OK)","QB, FS",3116,239.7,166,254,.654,34,6,137.4,13
2018,"offense,passing",351,Cash Forrester,Senior,Newport (AR),(AR),"QB, DE",2624,218.7,185,306,.605,25,6,107.3,12
2018,"offense,passing",352,Koy Riggin,Junior,"Foothill (Henderson, NV)","(Henderson, NV)",QB,2620,218.3,226,340,.665,22,3,107.5,12
2018,"offense,passing",353,Hunter Johnson,Junior,Milford (OH),(OH),QB,2618,218.2,181,338,.536,25,20,79.0,12
2018,"offense,passing",354,Sellers Shy,Senior,"Memphis University (Memphis, TN)","(Memphis, TN)","QB, DB",2618,218.2,158,273,.579,23,9,104.6,12
2018,"offense,passing",355,Austin Endorf,Junior,"North Bend Central (North Bend, NE)","(North Bend, NE)","QB, CB",2617,261.7,207,323,.641,29,14,101.1,10
2018,"offense,passing",356,Sam Brandt,Junior,Bethany (OK),(OK),"FS, QB",2615,186.8,175,269,.651,27,7,119.4,14
2018,"offense,passing",357,Jason Artiga,Senior,"Birmingham (Lake Balboa, CA)","(Lake Balboa, CA)",QB,2614,237.6,177,305,.580,20,11,93.0,11
2018,"offense,passing",358,Bryce Palmer,Senior,Waterloo (AL),(AL),"QB, SS",2607,217.3,130,214,.607,34,6,131.4,12
2018,"offense,passing",359,Donald Wilson,Senior,"Salem (Conyers, GA)","(Conyers, GA)",QB,2606,236.9,189,273,.692,27,6,123.4,11
2018,"offense,passing",360,Josh Foskey,Senior,"Reedy (Frisco, TX)","(Frisco, TX)",QB,2604,186.0,199,309,.644,23,6,107.6,14
2018,"offense,passing",361,Drew Pyne,Junior,New Canaan (CT),(CT),QB,2602,200.2,205,317,.647,30,6,113.8,13
2018,"offense,passing",362,Braxton Plunk,Senior,Plant City (FL),(FL),QB,2602,236.5,184,311,.592,26,5,107.4,11
2018,"offense,passing",363,Dakota Fawver,Junior,"Knoxville Central (Knoxville, TN)","(Knoxville, TN)",QB,2602,173.5,158,239,.661,27,6,129.7,15
2018,"offense,passing",364,Eli Reece,Junior,"Shiloh Christian (Springdale, AR)","(Springdale, AR)",QB,2601,185.8,167,261,.640,32,8,123.7,14
2018,"offense,passing",365,Raymond Montez,Senior,"Del Valle (El Paso, TX)","(El Paso, TX)",QB,2599,236.3,185,274,.675,26,7,118.9,11
2018,"offense,passing",366,Dylan Bemis,Senior,Emmett (ID),(ID),QB,2596,288.4,231,377,.613,19,11,86.5,9
2018,"offense,passing",367,Jack Haring,Senior,Blaine (MN),(MN),QB,2595,216.3,180,281,.641,21,6,110.0,12
2018,"offense,passing",368,Jaylon Jimmerson,Senior,Pittsburg (TX),(TX),"QB, CB",2594,185.3,197,317,.621,23,9,100.3,14
2018,"offense,passing",369,Shane Jennings,Junior,Gooding (ID),(ID),"QB, FS",2593,235.7,144,234,.615,32,4,132.0,11
2018,"offense,passing",370,Curtis Morgan,Junior,"Liberty Christian (Richland, WA)","(Richland, WA)","QB, CB",2590,259.0,195,405,.481,25,27,61.7,10
2018,"offense,passing",371,Jordan Yates,Junior,Milton (GA),(GA),QB,2590,172.7,188,297,.633,24,7,108.3,15
2018,"offense,passing",372,Christian Huey,Junior,Sundown (TX),(TX),"QB, S",2590,215.8,174,269,.647,34,9,121.7,12
2018,"offense,passing",373,Brycen Jackson,Senior,"Northern (Durham, NC)","(Durham, NC)",QB,2588,199.1,184,344,.535,28,12,90.6,13
2018,"offense,passing",374,Karson Goodman,Senior,Mooresville (IN),(IN),"QB, DB",2588,199.1,165,299,.552,23,11,94.4,13
2018,"offense,passing",375,Jarod Leviston,Senior,"Marshall (Oklahoma City, OK)","(Oklahoma City, OK)","QB, SS",2588,235.3,145,246,.589,36,9,119.4,11
2018,"offense,passing",376,Vincent Wallace,Senior,"Seton Catholic (Chandler, AZ)","(Chandler, AZ)",QB,2587,215.6,169,304,.556,26,8,101.4,12
2018,"offense,passing",377,Rogelio Gonzales,Senior,Bloomfield (NM),(NM),"QB, FS",2583,215.3,180,299,.602,21,12,94.9,12
2018,"offense,passing",378,Gabe Carroll,Junior,Clover (SC),(SC),QB,2580,258.0,209,303,.690,20,11,101.9,10
2018,"offense,passing",379,Jamari Jones,Senior,"Northwest Rankin (Brandon, MS)","(Brandon, MS)",QB,2580,198.5,156,271,.576,29,7,114.6,13
2018,"offense,passing",380,Tyler Duncan,Senior,"Greenway (Phoenix, AZ)","(Phoenix, AZ)",QB,2579,214.9,197,306,.644,24,11,102.0,12
2018,"offense,passing",381,Joe Green,Senior,"Skyline (Sammamish, WA)","(Sammamish, WA)",QB,2579,234.5,192,309,.621,19,3,105.1,11
2018,"offense,passing",382,Bryce Hanley,Senior,Greenback (TN),(TN),"OLB, QB",2578,214.8,125,209,.598,28,5,132.9,12
2018,"offense,passing",383,Tre' Luttrell,Senior,"Habersham Central (Mt. Airy, GA)","(Mt. Airy, GA)","QB, SS",2577,214.8,177,337,.525,28,7,96.8,12
2018,"offense,passing",384,Kody Risenhoover,Senior,Boyd (TX),(TX),QB,2573,233.9,166,312,.532,24,5,99.7,11
2018,"offense,passing",385,Jake Cady,Senior,"St. Johnsbury Academy (St. Johnsbury, VT)","(St. Johnsbury, VT)","QB, FS",2571,321.4,174,253,.688,26,8,122.8,8
2018,"offense,passing",386,Will Kuehne,Senior,Owasso (OK),(OK),QB,2569,214.1,204,359,.568,24,7,93.4,12
2018,"offense,passing",387,Carter Peevy,Junior,"Archer (Lawrenceville, GA)","(Lawrenceville, GA)",QB,2565,183.2,179,269,.665,27,5,123.0,14
2018,"offense,passing",388,Josh Taylor,Senior,"Western Brown (Mt. Orab, OH)","(Mt. Orab, OH)",QB,2563,256.3,208,355,.586,23,8,93.2,10
2018,"offense,passing",389,Gavin Screws,Senior,Baldwin (FL),(FL),QB,2562,232.9,158,281,.562,27,6,110.1,11
2018,"offense,passing",390,Luca Diamont,Junior,"Venice (Los Angeles, CA)","(Los Angeles, CA)",QB,2560,232.7,193,322,.599,26,12,96.5,11
2018,"offense,passing",391,Ryan Harris,Senior,Sidney (NY),(NY),"QB, DB",2560,320.0,156,239,.653,38,9,125.0,8
2018,"offense,passing",392,Cross Crowe,Senior,"Bayou Academy (Cleveland, MS)","(Cleveland, MS)",QB,2559,213.3,178,317,.562,21,17,82.2,12
2018,"offense,passing",393,Angelo Peraza,Junior,"St. Augustine (San Diego, CA)","(San Diego, CA)","QB, SB",2559,182.8,166,294,.565,27,11,100.4,14
2018,"offense,passing",394,Kennique Bonner-steward,Senior,"Hough (Cornelius, NC)","(Cornelius, NC)",QB,2558,182.7,170,287,.592,30,8,111.8,14
2018,"offense,passing",395,Angel Ochoa,Junior,Adelanto (CA),(CA),QB,2557,182.6,139,264,.527,33,11,108.5,14
2018,"offense,passing",396,Derek Robertson,Senior,"Iona Prep (New Rochelle, NY)","(New Rochelle, NY)",QB,2556,284.0,201,312,.644,31,4,117.7,9
2018,"offense,passing",397,Will Bowers,Senior,"Carroll (Southlake, TX)","(Southlake, TX)",QB,2556,182.6,197,284,.694,20,4,115.0,14
2018,"offense,passing",398,Quinn Mcclain,Junior,Elkins (AR),(AR),"QB, OLB",2554,232.2,177,297,.596,25,14,96.0,11
2018,"offense,passing",399,Connor Heaton,Junior,"Central A & M (Moweaqua, IL)","(Moweaqua, IL)",QB,2554,212.8,168,264,.636,19,11,102.1,12
2018,"offense,passing",400,Jd Head,Junior,Pearland (TX),(TX),QB,2553,232.1,174,283,.615,25,6,111.5,11
2018,"offense,passing",401,John Balizan,Junior,"West Las Vegas (Las Vegas, NM)","(Las Vegas, NM)",QB,2552,196.3,211,341,.619,24,17,87.5,13
2018,"offense,passing",402,Erik Bainter,Senior,Bothell (WA),(WA),"QB, DB",2550,212.5,179,301,.595,21,7,100.5,12
2018,"offense,passing",403,Kayden Riley,Sophomore,Danville (PA),(PA),"QB, DB",2550,196.2,160,280,.571,22,11,97.5,13
2018,"offense,passing",404,Grant Patterson,Senior,"Vista del Lago (Folsom, CA)","(Folsom, CA)",QB,2549,254.9,185,331,.559,27,12,92.8,10
2018,"offense,passing",405,Kale Edwards,Senior,Coeur d'Alene (ID),(ID),"QB, S",2547,254.7,207,317,.653,22,6,105.2,10
2018,"offense,passing",406,Ryder Hernandez,Sophomore,Cedar Park (TX),(TX),"QB, FS",2546,212.2,174,347,.501,20,7,85.2,12
2018,"offense,passing",407,Lincoln Victor,Senior,"Union (Vancouver, WA)","(Vancouver, WA)","QB, CB",2546,212.2,172,242,.711,26,8,127.2,12
2018,"offense,passing",408,Nick Kresnak,Junior,"Acalanes (Lafayette, CA)","(Lafayette, CA)",QB,2542,254.2,199,385,.517,25,15,78.1,10
2018,"offense,passing",409,James Rodriguez,Senior,Parlier (CA),(CA),QB,2542,254.2,184,322,.571,23,16,85.7,10
2018,"offense,passing",410,Kedon Slovis,Senior,"Desert Mountain (Scottsdale, AZ)","(Scottsdale, AZ)",QB,2542,282.4,183,294,.622,18,6,101.9,9
2018,"offense,passing",411,Aj Wingfield,Senior,"Ramapo (Franklin Lakes, NJ)","(Franklin Lakes, NJ)","QB, FS",2541,211.8,172,261,.659,33,11,119.6,12
2018,"offense,passing",412,Blake Short,Junior,Flower Mound (TX),(TX),QB,2537,253.7,206,324,.636,23,11,97.2,10
2018,"offense,passing",413,Jack Dawson,Junior,"Lamar (Arlington, TX)","(Arlington, TX)",QB,2535,211.3,138,244,.566,37,8,118.4,12
2018,"offense,passing",414,Ben Kobel,Senior,"Lee's Summit West (Lee's Summit, MO)","(Lee's Summit, MO)",QB,2532,230.2,187,303,.617,29,5,113.4,11
2018,"offense,passing",415,Loden Bolen,Senior,New Albany (MS),(MS),QB,2531,210.9,162,270,.600,29,11,110.0,12
2018,"offense,passing",416,Darren Smith,Senior,"Red Mountain (Mesa, AZ)","(Mesa, AZ)",QB,2530,210.8,168,280,.600,25,15,97.2,12
2018,"offense,passing",417,Sam Tumilty,Junior,"Willowbrook (Villa Park, IL)","(Villa Park, IL)","S, QB",2530,210.8,144,216,.667,30,3,140.2,12
2018,"offense,passing",418,Mekhi Lewis,Junior,Grand Terrace (CA),(CA),QB,2529,229.9,148,313,.473,28,13,87.7,11
2018,"offense,passing",419,Michael Black,Senior,"Haltom (Haltom City, TX)","(Haltom City, TX)","QB, WR",2528,194.5,145,241,.602,26,2,128.4,13
2018,"offense,passing",420,Mike Chandler II,Junior,"Judson (Converse, TX)","(Converse, TX)",QB,2528,194.5,124,221,.561,26,2,131.9,13
2018,"offense,passing",421,Wyatt Maples,Senior,Strafford (MO),(MO),"QB, MLB",2526,229.6,138,224,.616,38,7,127.0,11
2018,"offense,passing",422,Isaac Rumery,Senior,Clearfield (PA),(PA),"QB, DB",2526,194.3,122,176,.693,26,5,139.7,13
2018,"offense,passing",423,Javan Noyes,Sophomore,"Mid-Buchanan (Faucett, MO)","(Faucett, MO)",,2525,180.4,212,314,.675,27,5,113.9,14
2018,"offense,passing",424,Jared Stocker,Junior,"Rancho Cotate (Rohnert Park, CA)","(Rohnert Park, CA)",QB,2522,210.2,165,254,.650,25,7,118.9,12
2018,"offense,passing",425,Matt Giordano,Junior,"Goshen Central (Goshen, NY)","(Goshen, NY)","QB, OLB",2518,314.8,154,229,.672,27,3,137.8,8
2018,"offense,passing",426,Corey Wilsher,Senior,"North Marion (Citra, FL)","(Citra, FL)","QB, P",2515,179.6,146,240,.608,27,9,118.3,14
2018,"offense,passing",427,Jacob Mitchell,Junior,"Greene County (Leakesville, MS)","(Leakesville, MS)","QB, WR",2514,193.4,228,340,.671,22,6,103.0,13
2018,"offense,passing",428,Sam Pedrotti,Senior,"Bishop Miege (Shawnee Mission, KS)","(Shawnee Mission, KS)",QB,2511,193.2,167,262,.637,29,9,117.7,13
2018,"offense,passing",429,Austin Lambert,Senior,Coalgate (OK),(OK),"SS, QB",2511,209.3,156,255,.612,23,6,114.4,12
2018,"offense,passing",430,Will Gatzemeyer,Junior,"Bancroft-Rosalie/Lyons-Decatur Northeast (Bancroft, NE)","(Bancroft, NE)","QB, FS",2511,228.3,129,226,.571,30,5,126.3,11
2018,"offense,passing",431,Ethan Post,Junior,"Mount Horeb/Barneveld (Mount Horeb, WI)","(Mount Horeb, WI)",QB,2510,209.2,169,259,.653,27,11,113.9,12
2018,"offense,passing",432,Phillip Gooding,Sophomore,"La Jolla Country Day (La Jolla, CA)","(La Jolla, CA)",QB,2509,250.9,231,436,.530,22,20,67.9,10
2018,"offense,passing",433,Myles Patterson,Senior,"Denver East (Denver, CO)","(Denver, CO)",QB,2508,228.0,161,327,.492,22,7,88.6,11
2018,"offense,passing",434,Keegan Freid,Senior,"Sunrise Mountain (Peoria, AZ)","(Peoria, AZ)","QB, WR",2506,208.8,154,288,.535,35,10,108.0,12
2018,"offense,passing",435,Kenyon Williams,Senior,"Kearny (San Diego, CA)","(San Diego, CA)",QB,2506,227.8,130,222,.586,33,9,120.6,11
2018,"offense,passing",436,Trey Fisher,Junior,"Godby (Tallahassee, FL)","(Tallahassee, FL)",QB,2505,208.8,145,247,.587,27,6,119.6,12
2018,"offense,passing",437,Ian Mcaninley,Junior,"Nansemond-Suffolk Academy (Suffolk, VA)","(Suffolk, VA)",QB,2504,227.6,147,250,.588,31,17,104.1,11
2018,"offense,passing",438,Jj Green,Junior,Marshall (TX),(TX),QB,2499,192.2,141,250,.564,36,12,110.3,13
2018,"offense,passing",439,Jaycee Harden,Junior,"Colquitt County (Norman Park, GA)","(Norman Park, GA)",QB,2498,166.5,171,280,.611,22,7,105.9,15
2018,"offense,passing",440,Keilon Brown,Junior,Zachary (LA),(LA),QB,2498,178.4,136,234,.581,25,7,118.1,14
2018,"offense,passing",441,Wil Moyer,Junior,Cushing (OK),(OK),QB,2497,249.7,186,310,.600,21,13,90.8,10
2018,"offense,passing",442,Jackson Pavitt,Junior,"Cardinal Newman (Santa Rosa, CA)","(Santa Rosa, CA)",QB,2494,207.8,154,200,.770,30,3,151.5,12
2018,"offense,passing",443,Clay Bruno,Junior,Rochester (IL),(IL),QB,2494,191.8,145,235,.617,27,9,120.1,13
2018,"offense,passing",444,Aaron Scott,Senior,"North Mecklenburg (Huntersville, NC)","(Huntersville, NC)","QB, CB",2494,249.4,140,250,.560,27,12,106.3,10
2018,"offense,passing",445,James Mcnamara,Junior,Camarillo (CA),(CA),QB,2492,191.7,183,265,.691,32,5,130.5,13
2018,"offense,passing",446,Justin Wake,Senior,"King's Academy (West Palm Beach, FL)","(West Palm Beach, FL)","QB, P",2490,177.9,166,301,.551,27,7,102.7,14
2018,"offense,passing",447,Jd Breslauer,Junior,"Parsippany Hills (Parsippany, NJ)","(Parsippany, NJ)","QB, DB",2486,248.6,175,305,.574,23,14,89.9,10
2018,"offense,passing",448,Rent Montie,Junior,Clearwater (FL),(FL),QB,2485,225.9,167,282,.592,24,9,103.2,11
2018,"offense,passing",449,Marshall Durant-saul,Senior,"Paraclete (Lancaster, CA)","(Lancaster, CA)",QB,2484,207.0,192,358,.536,23,11,84.3,12
2018,"offense,passing",450,Asa Williams,Junior,"North Point (Waldorf, MD)","(Waldorf, MD)",QB,2483,177.4,140,235,.596,30,8,121.2,14
2018,"offense,passing",1,Anthony Munoz,Senior,"Western (Anaheim, CA)","(Anaheim, CA)",QB,5010,334.0,319,485,.658,67,13,128.4,15
2018,"offense,passing",2,Trent Tompkins,Senior,"Central (Fresno, CA)","(Fresno, CA)",QB,5001,357.2,276,427,.646,65,5,139.5,14
2018,"offense,passing",3,Grant Gunnell,Senior,"St. Pius X (Houston, TX)","(Houston, TX)",QB,4752,396.0,294,428,.687,53,7,138.4,12
2018,"offense,passing",4,Braden Bratcher,Junior,"Pulaski Academy (Little Rock, AR)","(Little Rock, AR)","QB, RB",4733,338.1,316,466,.678,57,11,130.7,14
2018,"offense,passing",5,Gage Reese,Junior,"Yuma Catholic (Yuma, AZ)","(Yuma, AZ)","QB, DB",4661,332.9,230,354,.650,64,17,127.9,14
2018,"offense,passing",6,Roman Fuller,Junior,Decatur (TX),(TX),QB,4652,310.1,345,528,.653,45,16,109.0,15
2018,"offense,passing",7,Landry Gilpin,Senior,"Veterans Memorial (Mission, TX)","(Mission, TX)",QB,4544,324.6,249,433,.575,50,11,121.6,14
2018,"offense,passing",8,Peyton Bevel,Senior,Stamford (TX),(TX),QB,4521,376.8,227,372,.610,57,7,135.3,12
2018,"offense,passing",9,Jayden Daniels,Senior,"Cajon (San Bernardino, CA)","(San Bernardino, CA)",QB,4515,322.5,287,406,.707,60,4,142.8,14
2018,"offense,passing",10,Nathan Lamb,Senior,"Tulare Union (Tulare, CA)","(Tulare, CA)",QB,4441,317.2,304,420,.724,56,8,138.1,14
2018,"offense,passing",11,Boone Abbott,Senior,American Fork (UT),(UT),"QB, CB",4438,317.0,308,514,.599,47,12,108.7,14
2018,"offense,passing",12,Jordan Pachot,Senior,"San Gorgonio (San Bernardino, CA)","(San Bernardino, CA)",QB,4424,276.5,286,431,.664,41,12,120.3,16
2018,"offense,passing",13,Mark Waid,Senior,Girard (OH),(OH),"QB, OLB",4376,291.7,267,409,.653,48,9,131.0,15
2018,"offense,passing",14,J.p. Andrade,Senior,"Bonita (La Verne, CA)","(La Verne, CA)",QB,4366,335.8,299,449,.666,38,9,118.0,13
2018,"offense,passing",15,Dylan Fromm,Senior,Warner Robins (GA),(GA),QB,4362,290.8,348,544,.640,46,11,108.6,15
2018,"offense,passing",16,Cooper Legas,Senior,Orem (UT),(UT),QB,4338,309.9,237,340,.697,48,11,138.4,14
2018,"offense,passing",17,Kaiden Bennett,Senior,Folsom (CA),(CA),QB,4254,283.6,222,301,.738,62,5,148.3,15
2018,"offense,passing",18,Alec Trujillo,Senior,"San Joaquin Memorial (Fresno, CA)","(Fresno, CA)",QB,4251,283.4,250,335,.746,50,10,143.5,15
2018,"offense,passing",19,Sam Huard,Sophomore,"Kennedy Catholic (Burien, WA)","(Burien, WA)",QB,4141,414.1,248,395,.628,42,10,123.0,10
2018,"offense,passing",20,Donny Fitzgerald,Sophomore,"Coachella Valley (Thermal, CA)","(Thermal, CA)",QB,4139,413.9,244,375,.651,54,6,135.2,10
